"UserId","cluster_stage1","cluster_stage2","cluster_stage3","gender","majorClass","isPassExam"
"2015213144","3","1","5","1","3","1"
"2015213145","3","1","1","1","3","1"
"2015213146","5","5","5","2","3","0"
"2015213147","5","2","5","1","3","1"
"2015213318","5","2","7","2","2","0"
"2015213321","5","5","7","2","2","0"
"2015213355","7","5","7","1","2","0"
"2015213411","6","5","7","2","2","0"
"2015213476","2","2","5","2","2","1"
"2015213812","6","3","7","1","1","0"
"2015213813","1","1","3","2","1","0"
"2015213814","5","1","5","1","1","0"
"2015213815","2","1","3","1","1","1"
"2015213816","1","1","4","1","1","0"
"2015213817","1","1","5","2","1","0"
"2015213818","5","2","5","1","1","1"
"2015213819","5","4","3","1","1","0"
"2015213820","1","2","7","1","1","0"
"2015213821","1","1","1","2","1","0"
"2015213822","2","2","5","1","1","1"
"2015213823","1","1","3","2","1","0"
"2015213824","3","1","5","1","1","1"
"2015213825","1","1","2","2","1","0"
"2015213826","1","1","1","2","1","0"
"2015213827","1","1","1","2","1","1"
"2015213828","3","3","5","1","1","0"
"2015213829","1","1","1","1","1","1"
"2015213830","3","1","1","1","1","0"
"2015213831","1","1","3","1","1","0"
"2015213832","1","3","5","2","1","0"
"2015213833","1","1","7","1","1","0"
"2015213838","1","1","5","2","1","1"
"2015213841","5","2","1","2","1","0"
"2015213843","1","1","5","2","1","0"
"2015213845","3","1","3","2","1","0"
"2015213846","3","3","6","1","1","0"
"2015213847","5","1","5","1","1","1"
"2015213848","1","1","1","2","1","0"
"2015213849","5","3","1","1","1","0"
"2015213850","3","5","1","1","1","0"
"2015213851","2","4","5","1","1","0"
"2015213862","5","4","1","1","1","1"
"2015213863","1","1","2","1","1","0"
"2015213864","1","1","1","1","1","0"
"2015213865","1","4","1","2","1","0"
"2015213867","1","1","7","1","1","0"
"2015213868","3","3","5","1","1","0"
"2015213869","3","3","5","2","1","0"
"2015213870","1","2","3","2","1","0"
"2015213871","1","1","7","1","1","0"
"2015213873","3","1","3","1","1","0"
"2015213874","1","3","5","1","1","0"
"2015213875","2","3","4","2","1","0"
"2015213876","1","3","1","2","1","1"
"2015213877","6","6","5","1","1","0"
"2015213878","5","5","7","1","1","1"
"2015213879","1","3","5","2","1","1"
"2015213880","5","2","7","1","1","0"
"2015213881","1","3","4","2","1","1"
"2015213882","3","1","5","2","1","0"
"2015213883","1","1","1","1","1","1"
"2015213884","1","1","7","1","1","0"
"2015213885","1","7","1","1","1","0"
"2015213886","5","3","1","1","1","1"
"2015213888","5","4","5","2","1","0"
"2015213890","5","1","5","2","1","0"
"2015213892","3","3","1","2","1","0"
"2015213893","5","5","7","2","1","0"
"2015213894","3","1","1","2","1","0"
"2015213895","1","2","3","2","1","1"
"2015213897","5","1","7","2","1","0"
"2015213898","5","3","5","2","1","0"
"2015213899","1","2","7","2","1","1"
"2015213900","1","3","1","1","1","0"
"2015213901","3","4","1","1","1","1"
"2015213902","5","2","5","1","1","0"
"2015213903","1","1","1","2","1","0"
"2015213904","6","6","2","1","1","1"
"2015213905","1","1","1","1","1","1"
"2015213907","2","2","5","2","1","1"
"2015213908","1","1","1","2","1","0"
"2015213909","5","1","5","2","1","0"
"2015213913","2","1","5","2","1","0"
"2015213914","5","1","7","2","1","1"
"2015213917","3","3","3","1","1","0"
"2015213918","1","1","5","2","1","0"
"2015213919","5","1","5","2","1","0"
"2015213920","5","2","1","2","1","0"
"2015213921","5","5","5","2","1","0"
"2015213922","5","1","5","2","1","0"
"2015213923","5","1","5","2","1","0"
"2015213925","2","2","5","2","1","0"
"2015213926","1","2","5","2","1","0"
"2015213927","3","1","5","2","1","0"
"2015213928","1","4","5","1","1","0"
"2015213930","1","3","5","2","1","0"
"2015213932","5","1","5","2","1","0"
"2015213933","1","1","7","2","1","1"
"2015213934","5","1","5","2","1","0"
"2015213935","5","1","7","2","1","0"
"2015213936","1","1","5","1","1","0"
"2015213939","5","2","5","2","1","0"
"2015213940","6","7","1","1","1","0"
"2015213941","2","1","1","1","1","1"
"2015213942","1","1","7","2","1","1"
"2015213944","5","1","5","2","1","0"
"2015213945","5","3","5","2","1","0"
"2015213946","2","1","7","2","1","0"
"2015213947","2","1","5","2","1","0"
"2015213948","2","1","3","2","1","1"
"2015213950","1","2","1","1","1","0"
"2015213951","2","1","5","2","1","0"
"2015213952","1","3","5","2","1","0"
"2015213953","1","1","5","1","1","0"
"2015213954","2","1","5","1","1","0"
"2015213956","3","7","2","1","1","0"
"2015213957","2","1","7","1","1","0"
"2015213958","5","1","5","2","1","1"
"2015213960","7","5","2","1","1","0"
"2015213962","1","3","7","2","1","0"
"2015213965","1","1","7","2","1","0"
"2015213967","5","1","5","2","1","0"
"2015213968","5","1","5","2","1","0"
"2015213969","3","1","3","2","1","0"
"2015213970","5","1","3","2","1","0"
"2015213972","5","1","5","2","1","0"
"2015213973","5","1","5","2","1","0"
"2015213974","1","3","4","1","1","0"
"2015213975","1","1","7","2","1","1"
"2015213976","5","1","5","2","1","0"
"2015213977","2","1","1","2","1","0"
"2015213978","1","3","1","1","1","0"
"2015213980","1","1","1","2","1","0"
"2015213981","5","1","1","2","1","0"
"2015213982","5","1","3","1","1","1"
"2015213984","7","5","5","2","1","0"
"2015213985","5","1","5","2","1","1"
"2015213986","2","4","5","2","1","0"
"2015213987","1","1","6","2","1","0"
"2015213988","1","1","4","1","1","0"
"2015213989","5","1","1","2","1","0"
"2015213991","5","2","5","1","1","1"
"2015213992","5","1","2","2","1","0"
"2015213993","1","2","2","1","1","0"
"2015213994","5","4","5","2","1","0"
"2015213995","5","5","7","1","1","1"
"2015213996","1","1","5","2","1","0"
"2015213997","1","1","3","2","1","0"
"2015213998","5","1","5","1","1","0"
"2015213999","3","3","7","2","1","0"
"2015214000","5","1","5","2","1","1"
"2015214001","5","1","7","2","1","0"
"2015214003","5","2","5","2","1","0"
"2015214004","5","1","1","2","1","0"
"2015214006","2","7","1","2","1","0"
"2015214007","3","4","5","1","1","1"
"2015214008","5","1","5","2","1","0"
"2015214009","1","2","1","2","1","0"
"2015214010","7","5","5","1","1","1"
"2015214011","4","3","3","2","1","1"
"2015214012","6","2","3","2","1","0"
"2015214013","1","1","3","2","1","0"
"2015214014","5","6","1","1","1","1"
"2015214015","2","1","3","2","1","1"
"2015214016","5","1","5","2","1","1"
"2015214018","1","1","3","1","1","0"
"2015214020","1","2","7","1","1","0"
"2015214021","2","2","5","2","1","1"
"2015214022","3","1","4","2","1","0"
"2015214023","1","1","1","2","1","1"
"2015214024","5","5","7","2","1","0"
"2015214025","1","1","4","1","1","0"
"2015214026","5","1","5","2","1","0"
"2015214027","2","1","7","2","1","1"
"2015214031","4","1","3","2","1","1"
"2015214033","5","1","5","2","1","0"
"2015214035","5","3","5","2","1","1"
"2015214036","5","2","5","2","1","0"
"2015214037","5","2","5","2","2","1"
"2015214039","1","1","5","1","1","0"
"2015214042","7","1","3","1","1","1"
"2015214043","1","4","7","1","1","0"
"2015214044","5","1","1","2","1","0"
"2015214045","1","1","5","2","1","0"
"2015214046","5","1","5","2","1","0"
"2015214047","5","1","5","2","1","0"
"2015214048","2","1","7","2","1","0"
"2015214049","2","1","5","2","1","0"
"2015214050","5","1","1","2","1","0"
"2015214051","5","1","7","2","1","1"
"2015214052","1","1","1","1","1","1"
"2015214054","5","1","5","1","1","0"
"2015214055","5","1","5","2","1","1"
"2015214056","1","1","7","2","2","0"
"2015214058","5","2","5","2","1","1"
"2015214059","4","1","5","2","1","1"
"2015214060","5","1","5","2","1","0"
"2015214061","4","3","1","2","1","1"
"2015214062","3","1","1","1","1","1"
"2015214063","1","1","1","1","1","1"
"2015214064","1","1","5","2","1","0"
"2015214065","3","3","7","1","1","0"
"2015214066","1","3","2","2","2","0"
"2015214067","2","1","5","2","2","0"
"2015214068","5","1","3","1","1","0"
"2015214069","1","3","5","1","1","1"
"2015214070","5","2","5","2","1","0"
"2015214072","1","1","3","1","1","1"
"2015214073","5","2","7","2","1","0"
"2015214075","5","2","1","2","1","0"
"2015214076","5","1","5","2","1","0"
"2015214077","1","3","7","2","1","1"
"2015214078","2","3","7","2","1","0"
"2015214080","1","3","1","2","1","1"
"2015214083","4","3","5","2","1","0"
"2015214084","5","1","6","2","1","0"
"2015214085","1","1","3","2","1","0"
"2015214086","2","3","5","2","1","0"
"2015214087","1","2","7","1","1","0"
"2015214088","1","3","7","1","1","0"
"2015214089","1","1","5","2","1","1"
"2015214090","5","1","5","2","1","0"
"2015214091","3","3","7","1","1","1"
"2015214092","5","4","5","2","1","0"
"2015214093","1","1","3","2","1","1"
"2015214094","4","1","5","2","1","0"
"2015214095","5","1","5","2","1","0"
"2015214097","7","3","7","1","1","1"
"2015214099","3","1","5","1","1","0"
"2015214100","5","1","7","2","1","0"
"2015214104","1","1","5","2","1","0"
"2015214105","5","1","5","2","1","0"
"2015214108","5","1","7","2","1","0"
"2015214109","1","4","6","1","1","0"
"2015214110","3","2","3","1","1","1"
"2015214112","2","1","5","2","1","1"
"2015214114","1","2","1","2","1","0"
"2015214116","5","1","2","2","1","0"
"2015214117","1","1","7","1","1","0"
"2015214118","5","1","4","2","1","1"
"2015214120","5","4","5","1","1","0"
"2015214121","2","1","3","2","1","0"
"2015214202","1","1","3","2","1","0"
"2015214213","2","1","7","2","1","0"
"2015214220","1","1","7","2","1","0"
"2015214241","1","2","5","2","2","0"
"2015214242","2","5","5","2","2","0"
"2015214243","1","5","5","2","2","0"
"2015214246","1","3","1","2","2","0"
"2015214247","1","1","5","2","2","0"
"2015214248","1","5","4","2","2","0"
"2015214249","1","2","7","2","2","0"
"2015214250","1","2","5","2","2","0"
"2015214251","1","1","1","2","2","0"
"2015214252","2","2","5","2","2","0"
"2015214253","1","4","5","2","2","1"
"2015214255","1","1","3","2","2","1"
"2015214256","2","5","5","2","2","1"
"2015214257","1","1","7","2","2","1"
"2015214259","1","5","5","2","2","0"
"2015214260","5","5","5","2","2","1"
"2015214261","3","1","5","2","2","0"
"2015214263","3","5","5","2","2","0"
"2015214264","1","5","5","2","2","0"
"2015214266","1","1","3","1","2","0"
"2015214268","1","2","2","2","2","1"
"2015214269","3","5","5","2","2","0"
"2015214271","1","1","5","2","2","1"
"2015214272","2","5","5","2","2","0"
"2015214273","1","4","7","2","2","0"
"2015214275","2","1","3","1","2","0"
"2015214276","1","2","5","2","2","0"
"2015214277","2","2","5","2","2","0"
"2015214278","5","4","2","2","2","0"
"2015214279","2","5","5","2","2","1"
"2015214280","1","2","1","1","2","0"
"2015214281","1","2","1","2","2","0"
"2015214282","5","5","5","2","2","0"
"2015214283","3","2","5","2","2","1"
"2015214284","1","2","1","2","2","0"
"2015214285","3","5","5","2","2","1"
"2015214286","2","4","5","2","2","0"
"2015214287","3","1","1","2","2","0"
"2015214289","5","5","7","2","2","0"
"2015214290","1","5","5","2","2","0"
"2015214292","3","5","5","2","2","0"
"2015214294","5","5","5","2","2","0"
"2015214295","2","1","1","2","2","0"
"2015214296","1","1","1","2","2","0"
"2015214297","1","1","1","2","2","0"
"2015214299","5","5","5","2","2","0"
"2015214301","2","2","3","1","2","0"
"2015214302","3","1","1","2","2","0"
"2015214303","1","2","2","2","2","1"
"2015214304","3","1","5","2","2","1"
"2015214305","1","1","5","2","2","0"
"2015214306","2","5","5","2","2","0"
"2015214310","1","1","1","2","2","0"
"2015214311","2","2","5","2","2","1"
"2015214312","1","2","5","2","2","0"
"2015214313","1","1","5","2","2","1"
"2015214314","3","5","5","2","2","0"
"2015214316","3","3","7","1","2","1"
"2015214318","1","5","5","2","2","0"
"2015214319","2","5","5","2","2","0"
"2015214320","1","1","7","1","2","0"
"2015214322","1","5","5","2","2","0"
"2015214323","3","1","1","2","2","1"
"2015214324","1","1","3","2","2","0"
"2015214325","1","5","5","2","2","0"
"2015214326","1","5","5","2","2","0"
"2015214327","3","1","1","2","2","0"
"2015214328","1","2","5","2","2","0"
"2015214330","1","2","2","2","2","0"
"2015214331","2","5","5","2","2","0"
"2015214332","1","1","3","1","2","1"
"2015214333","1","1","5","2","2","0"
"2015214334","2","1","1","2","2","0"
"2015214335","1","1","2","2","2","0"
"2015214337","1","1","1","2","2","0"
"2015214338","1","5","5","2","2","0"
"2015214339","2","5","5","2","2","0"
"2015214340","1","2","1","2","2","0"
"2015214341","1","2","4","1","2","0"
"2015214342","1","2","1","2","2","0"
"2015214345","5","2","5","2","2","0"
"2015214346","2","5","5","2","2","1"
"2015214348","2","5","5","2","2","0"
"2015214349","1","5","2","2","2","0"
"2015214350","2","5","5","2","2","0"
"2015214353","3","3","5","2","2","0"
"2015214601","5","5","7","2","3","0"
"2015214602","1","1","1","2","3","0"
"2015214605","1","1","7","2","3","0"
"2015214606","3","1","5","2","3","0"
"2015214607","4","2","5","1","3","0"
"2015214608","2","2","1","2","3","0"
"2015214610","5","2","7","2","3","0"
"2015214611","1","1","2","2","3","0"
"2015214613","1","5","5","1","3","1"
"2015214614","7","1","1","1","3","1"
"2015214615","5","5","5","1","3","1"
"2015214616","1","4","1","1","3","0"
"2015214617","1","1","5","2","3","0"
"2015214618","1","1","3","1","3","1"
"2015214619","5","2","1","2","3","0"
"2015214621","1","7","2","1","3","1"
"2015214622","3","1","1","1","3","1"
"2015214623","7","2","1","1","3","1"
"2015214625","5","1","5","2","3","1"
"2015214626","4","3","1","1","3","1"
"2015214628","1","1","1","2","3","0"
"2015214629","5","3","1","1","3","1"
"2015214631","2","1","1","2","3","1"
"2015214633","1","2","7","1","3","1"
"2015214634","2","1","1","2","3","1"
"2015214635","3","7","7","1","3","1"
"2015214636","1","4","5","1","3","0"
"2015214637","1","3","1","1","3","0"
"2015214639","5","5","7","2","3","0"
"2015214640","3","3","1","2","3","0"
"2015214641","3","2","5","1","3","0"
"2015214642","3","1","3","1","3","1"
"2015214643","7","4","5","1","3","1"
"2015214644","1","1","5","2","3","0"
"2015214646","2","1","5","2","3","0"
"2015214647","1","2","3","2","3","0"
"2015214648","5","5","7","2","3","1"
"2015214649","1","2","3","2","3","0"
"2015214650","5","2","5","2","3","0"
"2015214651","1","3","7","1","3","1"
"2015214654","1","4","7","1","3","1"
"2015214656","4","5","7","2","3","0"
"2015214657","1","1","6","2","3","0"
"2015214659","4","3","5","2","3","0"
"2015214661","2","1","5","2","3","0"
"2015214663","1","1","3","2","3","1"
"2015214665","1","1","1","2","3","1"
"2015214668","5","5","7","2","3","1"
"2015214672","2","3","3","2","3","0"
"2015214673","3","2","1","2","3","0"
"2015214674","5","3","1","1","3","0"
"2015214675","3","1","5","2","3","1"
"2015214676","1","1","1","2","3","0"
"2015214677","1","3","3","2","3","1"
"2015214678","6","4","7","2","3","0"
"2015214679","3","1","7","2","3","0"
"2015214680","1","1","1","2","3","0"
"2015214681","5","5","2","2","3","0"
"2015214682","1","5","7","2","3","0"
"2015214685","5","5","7","2","3","0"
"2015214686","7","1","3","2","3","1"
"2015214687","7","3","3","1","3","0"
"2015214688","5","2","5","2","3","1"
"2015214689","5","3","1","2","3","1"
"2015214691","7","5","5","2","3","1"
"2015214693","1","6","3","2","3","0"
"2015214694","5","5","5","2","3","0"
"2015214698","5","2","1","2","3","1"
"2015214700","1","5","5","2","3","1"
"2015214703","7","5","5","2","3","1"
"2015214704","5","5","5","2","3","0"
"2015214705","1","1","1","2","3","0"
"2015214706","5","5","1","2","3","1"
"2015214708","3","3","1","2","3","1"
"2015214709","5","1","5","1","3","0"
"2015214715","2","1","7","2","3","0"
"2015214716","1","1","7","2","3","1"
"2015214717","7","4","3","2","3","0"
"2015214718","5","3","1","2","3","0"
"2015214719","6","3","1","2","3","0"
"2015214721","1","1","1","1","3","0"
"2015214722","4","3","5","2","3","0"
"2015214723","5","5","5","2","3","0"
"2015214724","4","5","5","2","3","1"
"2015214725","1","3","5","2","3","1"
"2015214727","5","1","1","2","3","1"
"2015214728","3","1","1","2","3","1"
"2015214729","5","5","5","2","3","0"
"2015214731","2","1","7","1","3","0"
"2015214732","1","4","6","1","3","1"
"2015214733","3","1","5","1","3","0"
"2015214734","5","2","1","2","3","0"
"2015214735","1","1","5","1","3","0"
"2015214736","5","1","5","2","3","1"
"2015214738","3","3","3","2","3","0"
"2015214739","5","5","5","2","3","1"
"2015214740","5","2","5","2","3","1"
"2015214742","1","5","7","2","3","1"
"2015214743","5","5","5","2","3","0"
"2015214744","5","5","5","2","3","0"
"2015214745","3","3","1","2","3","0"
"2015214746","6","3","5","2","3","0"
"2015214748","5","5","5","2","3","1"
"2015214749","5","2","5","2","3","1"
"2015214750","1","1","3","2","3","0"
"2015214751","1","2","1","2","3","0"
"2015214753","7","1","5","2","3","0"
"2015214754","3","1","3","2","3","0"
"2015214755","3","6","1","2","3","1"
"2015214756","1","3","3","2","3","1"
"2015214757","7","2","7","2","3","0"
"2015214758","3","5","7","2","3","0"
"2015214760","4","1","2","2","3","0"
"2015214762","1","1","6","2","3","1"
"2015214763","1","3","4","2","3","0"
"2015214764","1","5","3","2","3","0"
"2015214765","1","1","6","2","3","0"
"2015214766","2","3","7","2","3","1"
"2015214767","1","1","7","1","3","0"
"2015214768","5","1","1","2","3","1"
"2015214769","1","5","1","2","3","1"
"2015214771","1","5","5","2","3","0"
"2015214774","2","2","6","2","3","1"
"2015214775","3","1","1","2","3","0"
"2015214776","1","1","2","2","3","0"
"2015214778","2","3","7","2","3","1"
"2015214779","2","1","3","2","3","1"
"2015214780","5","2","7","2","3","0"
"2016210016","5","7","5","2","1","0"
"2016210044","1","3","7","1","1","0"
"2016210062","3","6","5","1","1","0"
"2016210071","3","4","7","2","1","0"
"2016210074","3","3","3","1","2","0"
"2016210077","1","1","2","1","1","0"
"2016210079","1","7","5","1","1","0"
"2016210080","7","5","1","2","1","1"
"2016210081","1","3","5","1","1","1"
"2016210082","5","5","5","2","1","1"
"2016210083","7","7","3","2","1","0"
"2016210084","7","7","3","2","1","1"
"2016210088","5","5","5","2","1","0"
"2016210091","7","7","7","2","1","0"
"2016210092","5","1","5","2","1","0"
"2016210094","7","7","4","2","1","1"
"2016210095","1","5","5","2","2","1"
"2016210097","2","5","5","2","1","1"
"2016210098","1","7","2","2","2","0"
"2016210107","5","3","1","2","1","0"
"2016210109","5","4","5","2","1","0"
"2016210111","5","5","3","2","1","0"
"2016210116","7","7","1","2","1","0"
"2016210118","7","5","7","2","1","0"
"2016210122","7","2","7","2","1","0"
"2016210126","7","5","7","2","1","0"
"2016210128","1","1","7","2","1","0"
"2016210131","5","5","3","2","1","0"
"2016210133","5","5","5","2","1","1"
"2016210134","3","3","7","2","1","0"
"2016210135","5","5","1","2","1","0"
"2016210136","3","1","5","2","1","0"
"2016210137","5","7","7","2","1","0"
"2016210142","7","2","5","2","1","0"
"2016210145","2","5","7","2","1","0"
"2016210146","3","7","5","2","1","0"
"2016210147","7","7","5","2","1","0"
"2016210148","7","5","5","2","1","0"
"2016210150","7","5","1","2","1","0"
"2016210151","3","5","1","2","1","0"
"2016210152","7","3","1","2","1","0"
"2016210156","3","4","1","2","1","0"
"2016210157","5","3","3","2","1","0"
"2016210158","7","5","7","2","1","0"
"2016210159","3","1","2","1","1","0"
"2016210160","7","3","4","2","1","0"
"2016210165","5","7","7","2","1","1"
"2016210166","7","5","2","2","1","0"
"2016210167","7","3","4","1","1","0"
"2016210168","7","2","5","2","1","0"
"2016210172","5","5","1","1","2","1"
"2016210173","1","7","3","1","1","1"
"2016210182","7","7","1","2","1","0"
"2016210186","3","7","3","1","1","0"
"2016210193","7","5","7","2","1","0"
"2016210194","7","4","1","2","2","0"
"2016210196","7","3","1","2","1","0"
"2016210197","7","7","3","2","1","0"
"2016210198","7","5","5","2","2","0"
"2016210199","7","3","1","2","1","0"
"2016210200","7","7","1","1","1","1"
"2016210201","7","7","5","2","1","1"
"2016210203","6","3","5","2","1","0"
"2016210204","4","3","1","2","1","1"
"2016210205","4","3","3","2","1","1"
"2016210285","1","3","1","2","1","0"
"2016210297","5","1","2","2","2","0"
"2016210354","4","3","2","2","2","0"
"2016210359","3","3","3","2","2","0"
"2016210360","5","3","5","2","2","0"
"2016210372","5","7","3","2","2","0"
"2016210374","3","7","1","2","2","0"
"2016210375","7","5","1","2","2","0"
"2016210378","2","5","1","2","2","0"
"2016210381","3","4","1","2","2","0"
"2016210382","7","7","5","1","2","1"
"2016210384","3","5","1","2","2","0"
"2016210385","5","5","5","2","2","0"
"2016210386","1","5","3","1","2","0"
"2016210388","1","2","5","2","2","0"
"2016210390","5","5","5","2","2","0"
"2016210392","5","2","2","2","2","0"
"2016210398","3","4","3","2","2","0"
"2016210399","5","5","1","2","1","0"
"2016210400","3","6","1","2","2","0"
"2016210401","1","3","5","2","2","0"
"2016210402","7","7","3","1","2","0"
"2016210404","5","7","5","2","2","0"
"2016210420","3","6","1","1","2","0"
"2016210422","1","7","1","2","2","0"
"2016210425","1","4","5","2","2","0"
"2016210435","1","5","5","2","2","0"
"2016210436","1","6","5","2","2","0"
"2016210437","5","6","3","2","2","0"
"2016210438","7","5","5","2","2","0"
"2016210440","5","7","1","2","2","0"
"2016210442","3","5","7","2","2","0"
"2016210445","5","5","5","2","2","0"
"2016210447","3","5","5","1","2","0"
"2016210448","3","7","7","2","2","0"
"2016210449","5","7","7","2","2","0"
"2016210461","5","3","1","2","1","0"
"2016210464","1","3","3","2","1","0"
"2016210465","5","5","3","2","1","0"
"2016210466","1","1","1","2","1","0"
"2016210467","5","2","1","1","1","0"
"2016210468","7","5","5","2","1","0"
"2016210469","1","1","7","2","1","0"
"2016210470","2","2","5","2","1","0"
"2016210471","7","7","3","2","1","0"
"2016210472","3","3","2","2","1","0"
"2016210473","5","5","5","2","1","1"
"2016210474","5","3","5","1","1","0"
"2016210476","5","1","1","2","1","0"
"2016210477","2","4","1","1","1","0"
"2016210478","2","5","2","2","1","0"
"2016210479","6","1","2","2","1","0"
"2016210480","1","1","1","2","1","1"
"2016210482","3","5","5","2","1","0"
"2016210483","1","1","3","1","1","0"
"2016210484","5","4","3","1","1","0"
"2016210485","1","1","1","2","1","0"
"2016210486","5","5","5","2","1","0"
"2016210487","5","5","1","2","1","0"
"2016210488","3","2","5","2","1","0"
"2016210491","1","1","3","1","1","0"
"2016210492","1","3","1","1","1","0"
"2016210495","5","1","1","1","1","0"
"2016210497","1","3","1","2","1","0"
"2016210498","5","5","5","2","1","1"
"2016210499","1","1","3","1","1","0"
"2016210500","7","4","5","2","1","0"
"2016210501","3","3","7","2","1","0"
"2016210502","1","3","1","1","1","0"
"2016210503","2","2","1","1","1","0"
"2016210505","1","2","1","2","1","0"
"2016210507","1","3","1","2","1","1"
"2016210508","2","4","5","2","1","1"
"2016210509","1","5","1","1","1","0"
"2016210510","1","1","5","2","1","0"
"2016210511","3","3","5","2","1","0"
"2016210514","3","2","1","2","1","0"
"2016210515","1","2","2","2","1","0"
"2016210516","5","5","5","2","1","0"
"2016210517","2","4","5","1","1","0"
"2016210518","5","2","5","2","1","0"
"2016210520","5","5","5","2","1","0"
"2016210521","1","1","1","2","1","0"
"2016210522","1","3","3","2","1","1"
"2016210524","3","3","1","2","1","0"
"2016210526","4","3","7","2","1","0"
"2016210527","1","3","7","1","1","0"
"2016210528","1","2","5","2","1","0"
"2016210529","2","2","1","2","1","0"
"2016210530","7","7","7","2","1","1"
"2016210532","6","1","5","2","1","0"
"2016210533","1","1","5","2","1","0"
"2016210534","2","1","5","2","1","0"
"2016210535","5","7","7","2","1","1"
"2016210539","2","5","5","2","1","0"
"2016210540","1","3","1","2","1","0"
"2016210541","3","3","1","2","1","1"
"2016210542","5","5","5","2","1","0"
"2016210543","5","3","5","1","1","1"
"2016210546","4","2","5","2","1","0"
"2016210548","5","5","5","2","1","0"
"2016210549","1","3","7","1","1","1"
"2016210550","1","1","1","2","1","0"
"2016210551","2","1","3","2","1","0"
"2016210552","2","3","1","2","1","0"
"2016210553","4","3","5","1","1","0"
"2016210554","3","1","5","2","1","0"
"2016210555","5","1","3","2","1","0"
"2016210556","5","1","1","2","1","0"
"2016210557","1","3","3","1","1","0"
"2016210558","5","5","2","2","1","0"
"2016210560","5","5","3","2","1","0"
"2016210563","3","3","7","2","1","1"
"2016210566","3","1","1","1","1","0"
"2016210567","5","5","2","1","1","0"
"2016210568","1","3","2","2","1","0"
"2016210569","5","2","5","1","1","0"
"2016210570","5","5","5","2","1","0"
"2016210575","5","5","5","2","1","0"
"2016210576","3","1","1","2","1","0"
"2016210578","3","3","2","1","1","0"
"2016210580","1","1","3","2","1","0"
"2016210582","5","4","1","2","1","0"
"2016210583","3","1","1","2","1","0"
"2016210584","4","3","1","2","1","0"
"2016210585","2","1","1","2","2","0"
"2016210586","5","5","7","2","1","0"
"2016210587","7","7","5","1","1","1"
"2016210590","5","1","7","2","1","0"
"2016210592","5","5","5","2","1","0"
"2016210593","3","1","5","1","1","0"
"2016210594","1","5","1","2","1","0"
"2016210596","1","5","1","1","1","0"
"2016210598","3","2","5","2","1","0"
"2016210599","5","5","5","2","1","0"
"2016210600","5","1","5","2","1","0"
"2016210601","3","1","3","2","1","0"
"2016210603","3","1","1","2","1","1"
"2016210604","5","5","1","2","1","1"
"2016210605","5","4","5","2","1","0"
"2016210606","5","5","5","2","1","0"
"2016210608","3","3","5","2","1","0"
"2016210610","5","4","1","2","1","0"
"2016210613","5","5","5","2","1","0"
"2016210614","4","4","5","1","1","0"
"2016210615","5","1","1","1","1","0"
"2016210616","2","5","7","2","1","0"
"2016210618","1","5","1","2","1","0"
"2016210619","5","5","5","1","1","1"
"2016210622","7","3","7","2","1","0"
"2016210623","1","5","5","2","1","0"
"2016210626","1","1","5","1","1","0"
"2016210630","1","1","1","2","1","0"
"2016210631","1","1","1","2","1","0"
"2016210632","1","3","1","2","1","0"
"2016210633","3","1","1","2","1","0"
"2016210636","5","5","1","2","1","0"
"2016210639","5","5","5","2","1","0"
"2016210641","3","1","3","2","1","0"
"2016210642","7","5","5","2","1","0"
"2016210644","3","4","5","2","1","0"
"2016210647","1","1","3","2","1","0"
"2016210648","1","2","5","2","1","0"
"2016210649","2","1","1","1","1","0"
"2016210651","5","2","2","2","1","0"
"2016210654","1","1","5","2","1","0"
"2016210655","4","1","7","2","1","0"
"2016210656","5","3","5","2","1","1"
"2016210658","5","2","7","2","1","0"
"2016210659","5","1","5","1","1","0"
"2016210663","5","4","5","2","1","0"
"2016210666","1","2","1","2","1","0"
"2016210668","5","5","5","2","1","0"
"2016210669","5","5","3","2","2","0"
"2016210670","4","5","5","1","1","1"
"2016210672","5","5","7","2","1","0"
"2016210673","5","2","5","2","1","0"
"2016210674","1","4","1","2","1","0"
"2016210675","4","3","1","1","1","0"
"2016210676","1","3","1","2","1","0"
"2016210677","5","5","7","1","1","0"
"2016210678","4","4","3","1","1","0"
"2016210679","2","3","1","1","1","0"
"2016210680","1","5","7","1","1","1"
"2016210681","1","1","3","2","1","0"
"2016210683","4","2","5","1","1","0"
"2016210687","2","1","1","1","1","1"
"2016210688","3","5","1","2","1","0"
"2016210689","3","4","5","1","1","0"
"2016210691","5","5","5","1","1","0"
"2016210692","5","5","5","1","1","0"
"2016210696","5","1","1","1","1","0"
"2016210697","3","1","1","2","1","0"
"2016210698","5","5","5","2","1","0"
"2016210699","3","1","3","2","1","0"
"2016210700","5","1","3","2","1","0"
"2016210703","5","5","5","2","1","0"
"2016210704","1","1","1","2","1","0"
"2016210705","5","3","5","2","1","0"
"2016210707","2","5","2","2","1","0"
"2016210708","5","5","7","2","1","0"
"2016210709","3","5","7","2","1","0"
"2016210710","1","3","5","2","1","0"
"2016210711","1","2","7","2","1","0"
"2016210712","5","4","1","2","1","0"
"2016210713","1","1","7","2","1","0"
"2016210715","5","5","4","1","1","0"
"2016210718","3","5","5","2","1","0"
"2016210720","1","1","1","2","1","0"
"2016210721","1","3","5","2","1","1"
