id,1,2,3,4,5,6,7,8,9
1994,2174,90.43,702,200,238,33,231,0,0
1996,2175,81.51,982,396,285,81,220,0,0
1997,2176,78.77,1316,449,658,48,160,1,0
1998,2177,74.42,2120,503,1257,46,310,4,0
1999,2178,61.9,1070,494,349,47,180,0,0
2000,2179,38.54,845,396,141,45,263,0,1
2001,2180,96.91,1919,793,217,89,814,6,0
2002,2181,93.96,1158,179,245,96,633,5,0
2003,2182,96.14,105,3,5,30,67,0,0
2004,2183,91,1594,540,421,113,520,0,0
2005,2184,81.55,1423,399,608,92,324,0,0
2006,2185,65.49,1077,414,284,132,245,2,0
2007,2186,90.65,559,222,144,54,139,0,0
2009,2187,38.42,231,46,78,39,68,0,1
2011,2188,85.2,787,240,344,49,154,0,0
2012,2189,73.09,494,195,218,27,54,0,0
2013,2190,84.72,538,216,144,41,137,0,0
2014,2191,87.45,622,160,74,33,193,162,0
2016,2192,94.51,797,84,274,70,369,0,0
2017,2193,87.52,1726,344,926,68,388,0,0
2022,2194,88.73,686,167,81,73,243,122,0
2024,2195,96.27,1258,262,74,160,547,215,0
2025,2196,92,833,126,65,141,371,130,0
2026,2197,93.47,2180,1066,94,296,724,0,0
2027,2198,67.45,621,188,42,28,162,201,0
2028,2199,80.63,741,204,110,46,202,179,0
2029,2200,70.73,653,93,244,91,225,0,0
2030,2201,84.52,445,109,163,35,138,0,0
2031,2202,90.04,1122,616,136,150,219,1,0
2032,2203,51.42,1040,541,163,100,235,1,1
2033,2204,74.43,930,364,107,67,392,0,0
2034,2205,79.67,1674,622,192,133,727,0,0
2035,2206,52.08,444,121,43,50,230,0,1
2036,2207,64.52,986,470,137,90,289,0,0
2037,2208,63.24,676,315,94,63,204,0,0
2039,2209,91.4,674,231,109,109,225,0,0
2040,2210,83.23,658,54,187,90,327,0,0
2041,2211,92.48,1123,520,229,72,302,0,0
2042,2212,93.62,104,4,0,63,37,0,0
2043,2213,91.98,1038,309,316,100,313,0,0
2044,2214,91.82,1000,238,514,80,168,0,0
2045,2215,93.29,1030,335,421,46,228,0,0
2047,2216,93.82,988,179,122,73,383,231,0
2049,2217,38.32,124,0,2,27,95,0,1
2050,2218,34.03,267,33,174,17,43,0,1
2051,2219,14.19,524,101,330,34,59,0,1
2055,2220,96.67,935,276,200,34,425,0,0
2056,2221,93.23,681,297,62,31,291,0,0
2057,2222,95.58,471,8,122,42,299,0,0
2058,2223,97.7,280,1,0,59,220,0,0
2061,2224,45.36,2,2,0,0,0,0,1
2062,2225,88.27,392,269,119,0,4,0,0
2066,2226,35.07,274,175,94,0,5,0,1
2069,2227,98.79,818,402,81,106,229,0,0
2071,2228,95.88,1996,1005,443,240,308,0,0
2072,2229,93.16,1018,291,299,90,338,0,0
2073,2230,2.27,141,48,18,10,65,0,1
2074,2231,93.84,1162,555,179,60,368,0,0
2075,2232,87.16,2359,662,862,110,724,1,0
2076,2233,95.34,1659,384,1023,48,204,0,0
2078,2234,97.86,665,299,172,31,163,0,0
2079,2235,93.64,815,243,138,44,259,131,0
2080,2236,82.95,476,96,85,28,172,95,0
2081,2237,91.83,714,143,191,35,239,106,0
2082,2238,23.74,392,44,133,17,155,43,1
2083,2239,87.73,925,393,253,49,230,0,0
2085,2240,93.64,478,142,67,42,152,75,0
2087,2241,75.67,560,215,127,100,118,0,0
2088,2242,64.18,1594,791,200,97,502,4,0
2089,2243,70.59,413,37,125,62,189,0,0
2090,2244,66.34,492,38,204,96,154,0,0
2095,2245,27.08,346,128,49,22,146,1,1
2097,2246,1.82,133,52,4,0,77,0,1
2099,2247,95.87,891,449,177,18,246,1,0
2100,2248,77.76,630,350,166,16,98,0,0
2101,2249,36.96,431,217,137,15,62,0,1
2102,2250,91.88,1388,339,795,31,223,0,0
2103,2251,96.79,1540,220,869,94,357,0,0
2104,2252,93.87,605,118,185,31,271,0,0
2105,2253,99.5,1775,542,459,162,612,0,0
2106,2254,97.31,825,139,281,114,290,1,0
2107,2255,88.64,1108,637,223,8,237,3,0
2109,2256,74.18,1752,856,301,144,442,9,0
2110,2257,59.85,1220,413,390,95,322,0,1
2111,2258,68.03,863,276,279,70,238,0,0
2112,2259,52.35,940,72,383,108,377,0,1
2113,2260,89.54,807,84,293,106,324,0,0
2114,2261,92.5,542,112,253,53,124,0,0
2115,2262,85.79,2127,496,1077,103,451,0,0
2117,2263,0,98,27,45,10,15,1,1
2120,2264,80.15,258,1,6,69,182,0,0
2121,2265,98.49,966,489,206,34,237,0,0
2122,2266,96.54,1105,565,90,75,341,34,0
2124,2267,62.39,1277,363,351,178,385,0,0
2126,2268,93.73,1290,376,292,227,394,1,0
2127,2269,92.39,710,148,265,82,215,0,0
2129,2270,92.28,856,226,107,30,299,194,0
2130,2271,90.11,770,189,85,56,205,235,0
2131,2272,91.86,259,0,0,60,199,0,0
2132,2273,18.39,188,60,92,2,34,0,1
2133,2274,14.59,114,1,0,19,91,3,1
2134,2275,90.55,681,75,256,140,210,0,0
2135,2276,54.12,159,51,57,6,45,0,1
2137,2277,71.39,886,687,123,7,69,0,0
2138,2278,80.8,379,246,133,0,0,0,0
2139,2279,83.27,619,430,161,0,26,2,0
2142,2280,98.38,834,477,357,0,0,0,0
2143,2281,95.82,565,214,237,0,0,114,0
2151,2282,56.48,815,410,404,0,1,0,1
2155,2283,42.91,676,466,139,0,69,2,1
2156,2284,73.45,319,71,248,0,0,0,0
2158,2285,91,804,332,229,37,205,1,0
2159,2286,83.36,1652,853,251,167,362,19,0
2160,2287,51.21,352,187,28,36,101,0,1
2161,2288,90.73,308,217,91,0,0,0,0
2162,2289,90.06,468,45,221,52,150,0,0
2163,2290,74.89,714,334,168,30,182,0,0
2164,2291,20.55,619,286,188,10,135,0,1
2165,2292,94.06,637,285,114,39,199,0,0
2166,2293,12.67,242,77,23,8,89,45,1
2168,2294,83.71,597,247,164,58,127,1,0
2169,2295,97.12,1219,394,168,158,499,0,0
2170,2296,99.14,775,289,108,87,287,4,0
2171,2297,99.18,665,298,101,45,221,0,0
2172,2298,81.89,1488,727,424,70,260,7,0
2173,2299,79.29,1176,293,648,44,191,0,0
2174,2300,94.35,308,42,110,35,121,0,0
2176,2301,96.88,684,456,214,0,14,0,0
2179,2302,73.67,293,115,156,0,22,0,0
2180,2303,76.44,390,275,91,0,24,0,0
2182,2304,74.3,1217,409,395,60,353,0,0
2183,2305,70.93,304,153,134,0,17,0,0
2184,2306,70.2,491,408,72,0,11,0,0
2185,2307,33,449,196,141,20,92,0,1
2186,2308,93.94,1425,471,575,105,274,0,0
2187,2309,96.22,1277,328,647,61,241,0,0
2188,2310,76.1,585,209,142,23,211,0,0
2189,2311,92.92,385,122,153,17,93,0,0
2191,2312,86.58,1048,454,285,106,203,0,0
2192,2313,87.28,890,285,362,59,184,0,0
2196,2314,91.91,344,43,108,44,149,0,0
2198,2315,31.32,299,145,44,15,95,0,1
2199,2316,91.46,1845,368,746,153,567,11,0
2200,2317,91.88,1982,314,916,172,557,23,0
2201,2318,94,377,58,46,126,147,0,0
2202,2319,78.6,455,126,185,67,77,0,0
2203,2320,86.83,279,21,0,64,191,3,0
2205,2321,85.86,52,0,0,8,44,0,0
2206,2322,94.66,153,0,3,17,133,0,0
2207,2323,94.71,647,286,249,14,98,0,0
2217,2324,94.03,1607,754,219,256,373,5,0
2218,2325,92.15,394,2,2,151,239,0,0
2219,2326,66.08,1190,314,308,76,492,0,0
2220,2327,83.39,928,300,366,48,214,0,0
2221,2328,82.99,122,2,2,27,91,0,0
2222,2329,80.35,399,164,146,28,61,0,0
2228,2330,59.25,89,1,27,13,48,0,1
2230,2331,84.63,293,1,1,70,221,0,0
2231,2332,74.67,323,10,2,153,152,6,0
2232,2333,91.64,1323,873,193,87,136,34,0
2233,2334,92.82,324,180,21,51,69,3,0
2234,2335,66.23,765,92,384,67,174,48,0
2237,2336,91.52,2041,341,1379,73,247,1,0
2238,2337,94.01,914,359,332,107,116,0,0
2239,2338,94.96,930,392,225,41,272,0,0
2240,2339,98.79,602,155,284,49,114,0,0
2242,2340,91.99,1224,115,427,238,444,0,0
2243,2341,96.94,2525,717,369,199,1240,0,0
2244,2342,92.39,1111,166,308,150,487,0,0
2245,2343,98.12,1204,490,115,102,495,2,0
2246,2344,60.86,691,79,217,63,332,0,0
2247,2345,82.88,757,126,192,80,358,1,0
2248,2346,93.49,842,26,126,230,459,1,0
2249,2347,100,1264,450,185,129,500,0,0
2250,2348,87.38,1318,468,483,108,259,0,0
2252,2349,80.09,631,11,5,125,490,0,0
2253,2350,68.9,939,452,134,89,264,0,0
2254,2351,94.37,1242,565,176,91,410,0,0
2255,2352,90.73,488,6,9,144,329,0,0
2256,2353,73.65,385,10,31,80,264,0,0
2257,2354,79.54,455,1,3,83,368,0,0
2258,2355,91.07,488,1,8,142,337,0,0
2259,2356,68.39,301,1,2,61,237,0,0
2261,2357,79.38,924,3,2,116,803,0,0
2262,2358,69.01,1002,353,210,63,376,0,0
2263,2359,87.8,300,3,1,53,242,1,0
2264,2360,78.98,335,1,3,107,167,57,0
2265,2361,79.73,194,1,2,96,95,0,0
2268,2362,96.11,1420,363,666,84,306,1,0
2269,2363,92.23,745,363,106,71,205,0,0
2270,2364,96.84,634,321,111,79,123,0,0
2271,2365,95.84,544,150,68,30,170,126,0
2272,2366,90.46,1660,769,264,103,524,0,0
2273,2367,88.51,893,466,117,69,241,0,0
2274,2368,79.3,1046,422,208,94,322,0,0
2275,2369,71.88,500,191,117,62,130,0,0
2276,2370,83.07,251,196,47,0,8,0,0
2277,2371,94.79,1668,930,341,110,282,5,0
2278,2372,95.56,1855,1017,416,90,331,1,0
2279,2373,90.93,1108,377,151,107,473,0,0
2280,2374,89.96,609,244,94,81,190,0,0
2281,2375,93.03,1010,404,186,69,315,36,0
2282,2376,93.08,618,229,128,43,199,19,0
2285,2377,94.27,1013,325,298,78,312,0,0
2287,2378,91.98,749,340,193,63,153,0,0
2288,2379,93.19,599,100,272,100,127,0,0
2289,2380,74.84,138,2,0,24,112,0,0
2292,2381,90.14,260,9,5,71,175,0,0
2297,2382,91.85,2022,667,1353,1,1,0,0
2298,2383,85.84,510,2,20,145,333,10,0
2299,2384,86.87,104,1,1,8,94,0,0
2302,2385,67.64,250,1,2,57,190,0,0
2303,2386,91.68,169,3,0,21,145,0,0
2304,2387,96.52,330,3,5,59,263,0,0
2305,2388,95.31,89,0,0,14,75,0,0
2306,2389,97.25,174,2,0,34,138,0,0
2307,2390,95.53,125,0,0,33,92,0,0
2308,2391,83.65,330,4,1,69,256,0,0
2310,2392,78.59,149,0,0,46,103,0,0
2312,2393,94.11,818,559,259,0,0,0,0
2314,2394,85.58,818,300,378,36,103,1,0
2316,2395,56.4,505,144,355,0,6,0,1
2318,2396,92.26,708,476,180,0,52,0,0
2319,2397,90.51,430,303,111,0,16,0,0
2320,2398,87.82,792,601,165,0,23,3,0
2323,2399,78.56,701,376,322,0,3,0,0
2326,2400,89.02,411,221,190,0,0,0,0
2327,2401,87.5,364,159,205,0,0,0,0
2328,2402,88.87,2590,1381,1188,0,21,0,0
2330,2403,28.43,965,326,454,29,156,0,1
2331,2404,4.91,778,343,268,25,142,0,1
2334,2405,65.44,515,121,236,81,77,0,0
2336,2406,25.31,1670,846,245,142,421,16,1
2337,2407,92.58,2321,1195,424,128,551,23,0
2338,2408,55.55,1315,505,364,79,367,0,1
2339,2409,52.88,640,275,214,19,132,0,1
2340,2410,67.75,1008,418,214,95,281,0,0
2342,2411,4.27,267,107,60,21,79,0,1
2346,2412,92.19,1441,390,274,63,714,0,0
2347,2413,95.34,1196,157,242,37,760,0,0
2348,2414,88.02,905,340,293,69,203,0,0
2349,2415,86.91,670,203,320,39,108,0,0
2350,2416,92.14,798,226,285,60,227,0,0
2351,2417,90,479,111,292,22,54,0,0
2352,2418,79.7,1248,546,220,108,348,26,0
2353,2419,87.35,944,545,134,89,176,0,0
2354,2420,13.33,629,210,144,50,222,3,1
2355,2421,17.16,403,48,138,48,169,0,1
2356,2422,89.65,1619,901,368,52,298,0,0
2357,2423,77.93,1505,612,786,58,49,0,0
2358,2424,91.06,1142,501,290,42,309,0,0
2359,2425,87.33,1140,592,175,42,331,0,0
2362,2426,95.85,1216,521,256,68,371,0,0
2363,2427,90.09,330,106,83,25,116,0,0
2364,2428,77.38,778,282,213,41,240,2,0
2365,2429,69.41,484,142,212,36,94,0,0
2367,2430,92.96,1223,276,674,87,186,0,0
2368,2431,59.89,1002,299,146,74,295,188,1
2369,2432,1.08,61,20,2,0,39,0,1
2370,2433,0.72,76,46,9,1,20,0,1
2371,2434,0,39,13,0,2,24,0,1
2374,2435,76.28,808,310,189,80,229,0,0
2375,2436,76.08,907,233,318,55,294,7,0
2376,2437,97.53,1170,333,361,118,358,0,0
2379,2438,23.66,376,124,89,39,124,0,1
2380,2439,75.48,1156,650,275,47,184,0,0
2381,2440,45.6,909,417,306,39,147,0,1
2382,2441,92.34,2053,1028,440,73,506,6,0
2383,2442,85.47,1879,772,555,106,434,12,0
2384,2443,80.09,956,421,150,34,351,0,0
2385,2444,79.99,1536,327,841,40,328,0,0
2386,2445,10.27,186,53,23,29,81,0,1
2388,2446,82.81,923,488,129,58,248,0,0
2389,2447,67.92,470,115,96,74,185,0,0
2390,2448,36.72,927,467,149,58,253,0,1
2391,2449,79.71,913,414,152,64,283,0,0
2392,2450,89.64,1054,359,425,81,189,0,0
2393,2451,68.99,1216,389,320,79,428,0,0
2394,2452,67.44,900,387,137,111,265,0,0
2395,2453,16.35,362,74,52,27,209,0,1
2396,2454,95.78,940,356,191,73,320,0,0
2397,2455,44.7,2214,1506,201,80,427,0,1
2398,2456,88.1,1024,316,159,34,515,0,0
2399,2457,85.23,1190,221,580,28,361,0,0
2400,2458,85.96,1384,314,717,60,293,0,0
2401,2459,84.34,1252,291,690,31,240,0,0
2402,2460,90.22,1603,443,710,115,335,0,0
2403,2461,88.81,746,356,226,26,138,0,0
2405,2462,96.31,875,337,187,3,348,0,0
2406,2463,99.88,879,315,261,9,294,0,0
2407,2464,95.58,1132,475,311,95,251,0,0
2408,2465,94.98,780,327,264,39,150,0,0
2411,2466,73.56,764,357,172,63,170,2,0
2412,2467,62.16,730,321,254,46,109,0,0
2413,2468,91.71,1722,392,805,116,409,0,0
2414,2469,75.95,684,243,184,36,221,0,0
2415,2470,97.85,1160,440,300,39,381,0,0
2416,2471,99.52,1095,466,289,29,311,0,0
2417,2472,83.84,1230,212,741,54,223,0,0
2418,2473,77.88,991,215,531,45,200,0,0
2419,2474,69.2,1487,656,455,80,296,0,0
2420,2475,73.82,673,275,287,20,91,0,0
2421,2476,68.77,691,265,198,64,164,0,0
2422,2477,67.67,433,163,159,21,90,0,0
2423,2478,21.12,221,110,70,0,40,1,1
2424,2479,96.06,910,280,186,12,431,1,0
2425,2480,99.88,1116,310,261,10,535,0,0
2426,2481,97.56,847,364,226,13,244,0,0
2427,2482,99.52,894,301,320,31,242,0,0
2429,2483,81.35,1236,507,123,120,439,47,0
2430,2484,28.98,480,156,20,50,231,23,1
2431,2485,96.13,1114,327,56,142,535,54,0
2433,2486,75.18,940,421,118,185,216,0,0
2434,2487,82.11,1864,894,416,105,449,0,0
2435,2488,88.52,249,0,3,61,185,0,0
2436,2489,93.17,767,341,153,93,180,0,0
2439,2490,39.67,159,77,6,18,58,0,1
2440,2491,82.3,246,1,1,56,188,0,0
2441,2492,33.45,131,0,0,32,99,0,1
2442,2493,88.54,722,317,182,45,167,11,0
2443,2494,70.95,265,2,0,89,174,0,0
2444,2495,10.15,128,2,3,54,69,0,1
2445,2496,92.88,858,329,270,103,156,0,0
2448,2497,38.09,838,452,154,37,195,0,1
2450,2498,95.35,538,83,178,41,236,0,0
2452,2499,84.86,1152,108,536,114,394,0,0
2454,2500,81.12,318,2,0,81,235,0,0
2455,2501,91.2,322,20,0,81,221,0,0
2456,2502,55.56,493,14,3,142,334,0,1
2457,2503,52.55,298,12,0,94,192,0,1
2458,2504,79.37,263,0,0,118,145,0,0
2462,2505,81.89,168,1,0,55,112,0,0
2468,2506,17.04,478,180,69,55,174,0,1
2470,2507,49.62,1575,469,856,30,220,0,1
2471,2508,90.52,1769,285,1070,112,302,0,0
2473,2509,84.78,1282,462,297,79,444,0,0
2474,2510,74.37,284,4,0,67,213,0,0
2477,2511,89.89,1806,532,801,65,408,0,0
2478,2512,91.27,2454,468,1037,129,820,0,0
2479,2513,80.08,878,426,185,64,203,0,0
2481,2514,94.93,1799,464,901,63,371,0,0
2484,2515,93.74,2076,409,1034,104,529,0,0
2485,2516,69.86,1484,287,846,80,271,0,0
2486,2517,90.35,333,3,1,66,263,0,0
2487,2518,93.08,1889,357,1156,44,331,1,0
2488,2519,90.07,1716,459,784,108,365,0,0
2489,2520,87.77,1387,231,847,75,234,0,0
2493,2521,80.14,549,175,114,42,218,0,0
2494,2522,89.68,336,3,18,76,239,0,0
2497,2523,93.64,2089,1011,410,74,593,1,0
2498,2524,87.58,2018,780,749,100,389,0,0
2499,2525,80.28,1133,371,257,146,359,0,0
2500,2526,78.32,911,265,245,111,290,0,0
2503,2527,36.18,686,165,56,76,252,137,1
2504,2528,65.68,1377,495,225,77,579,1,0
2509,2529,23.33,325,47,126,33,119,0,1
2510,2530,93.38,366,10,2,80,270,4,0
2511,2531,86.38,127,0,0,30,97,0,0
2512,2532,94.79,409,14,1,105,284,5,0
2513,2533,95.14,213,0,0,32,161,20,0
2515,2534,94.93,357,1,1,105,250,0,0
2516,2535,94.93,329,0,0,113,216,0,0
2517,2536,95.17,527,223,102,0,0,202,0
2518,2537,94.14,347,165,66,0,0,116,0
2519,2538,98.24,500,238,118,0,2,142,0
2520,2539,99.33,509,237,130,0,0,142,0
2521,2540,62.74,137,1,0,34,102,0,0
2522,2541,94.53,418,8,0,62,316,32,0
2523,2542,94.46,200,1,0,45,132,22,0
2524,2543,10.62,798,312,197,41,247,1,1
2530,2544,93.12,450,5,4,154,287,0,0
2531,2545,95.41,607,6,2,110,489,0,0
2532,2546,92.28,529,74,194,87,174,0,0
2534,2547,90.67,721,7,2,101,611,0,0
2535,2548,94.5,765,169,27,109,416,44,0
2536,2549,82,477,5,0,105,367,0,0
2537,2550,86.21,261,0,0,141,120,0,0
2538,2551,93.29,1187,256,623,120,188,0,0
2539,2552,69.18,405,15,6,88,296,0,0
2540,2553,58,231,1,3,34,193,0,1
2541,2554,3.25,58,1,0,0,57,0,1
2542,2555,96.57,529,59,198,111,161,0,0
2543,2556,97.45,193,1,2,75,115,0,0
2545,2557,96.41,722,264,237,45,176,0,0
2546,2558,96.89,287,1,0,75,211,0,0
2547,2559,97.45,625,115,80,49,264,117,0
2548,2560,96.05,620,206,180,70,164,0,0
2549,2561,91.63,201,1,1,62,137,0,0
2550,2562,9.66,135,135,0,0,0,0,1
2551,2563,82.24,594,72,173,38,309,2,0
2552,2564,61.18,790,305,463,0,22,0,0
2553,2565,79.36,1075,282,548,24,221,0,0
2556,2566,79.94,452,263,189,0,0,0,0
2558,2567,87.82,161,87,74,0,0,0,0
2559,2568,94.26,686,409,259,0,18,0,0
2560,2569,92.74,423,279,109,0,35,0,0
2563,2570,95.68,302,115,113,0,0,74,0
2564,2571,93.42,243,78,115,0,0,50,0
2566,2572,95.49,672,512,137,0,22,1,0
2567,2573,84.11,360,252,99,0,9,0,0
2569,2574,97.43,351,137,42,0,32,140,0
2574,2575,92.35,223,19,204,0,0,0,0
2575,2576,87.05,388,239,138,0,11,0,0
2576,2577,92.67,556,174,166,0,14,202,0
2579,2578,87.9,142,10,128,0,4,0,0
2580,2579,83.87,686,173,511,0,2,0,0
2581,2580,93.52,466,281,175,0,10,0,0
2586,2581,92.91,854,418,141,57,238,0,0
2587,2582,85.15,333,151,182,0,0,0,0
2588,2583,99.41,590,126,91,34,241,98,0
2591,2584,90.25,618,239,141,53,185,0,0
2592,2585,89.74,668,270,205,49,144,0,0
2593,2586,88.91,405,128,174,27,76,0,0
2594,2587,93.45,840,370,157,76,235,2,0
2595,2588,96.21,668,405,249,0,14,0,0
2596,2589,90.83,809,99,229,113,368,0,0
2597,2590,93.63,551,205,89,71,186,0,0
2601,2591,79.95,1148,322,559,84,183,0,0
2603,2592,93.62,603,244,216,34,109,0,0
2605,2593,92.43,2745,478,1725,118,424,0,0
2606,2594,72.04,446,51,239,58,98,0,0
2607,2595,79.69,832,346,174,71,241,0,0
2610,2596,80.8,254,2,3,85,150,14,0
2611,2597,21.27,488,316,28,23,121,0,1
2612,2598,93.16,2255,1240,182,63,750,20,0
2613,2599,85.47,240,2,0,58,180,0,0
2614,2600,84.19,521,188,89,65,179,0,0
2615,2601,78.07,957,228,305,133,291,0,0
2616,2602,96.05,1481,550,349,82,498,2,0
2617,2603,93.91,140,0,2,28,110,0,0
2618,2604,90.62,232,9,3,90,130,0,0
2619,2605,94.08,137,1,0,96,40,0,0
2620,2606,0.04,20,1,0,1,18,0,1
2621,2607,96.78,694,2,3,154,535,0,0
2622,2608,98.49,966,609,110,51,196,0,0
2623,2609,91.55,511,12,2,77,420,0,0
2624,2610,64.92,1133,416,366,71,280,0,0
2626,2611,99.08,327,2,0,41,284,0,0
2627,2612,92.73,1404,562,334,126,363,19,0
2629,2613,92.13,579,106,343,17,113,0,0
2630,2614,99.8,229,2,0,20,207,0,0
2632,2615,86.37,391,243,103,0,45,0,0
2633,2616,94.7,423,207,216,0,0,0,0
2638,2617,81.2,2977,1372,808,351,445,1,0
2640,2618,83.76,542,96,55,70,142,179,0
2642,2619,65.9,1016,296,234,144,338,4,0
2643,2620,94.25,844,110,237,90,407,0,0
2644,2621,55.31,635,147,167,127,194,0,1
2645,2622,1.82,231,114,3,5,109,0,1
2647,2623,84.72,1410,655,175,82,498,0,0
2652,2624,73.79,875,439,182,24,230,0,0
2653,2625,99.5,438,1,2,48,387,0,0
2654,2626,96,1084,105,302,174,503,0,0
2656,2627,94.4,1207,137,496,124,450,0,0
2657,2628,90.96,518,236,191,22,69,0,0
2658,2629,94.29,512,253,149,15,95,0,0
2659,2630,85.28,942,349,260,134,198,1,0
2660,2631,88.29,259,36,16,76,120,11,0
2661,2632,61.63,2315,998,832,121,364,0,0
2662,2633,91.88,376,0,2,84,290,0,0
2663,2634,19.64,53,0,0,17,36,0,1
2664,2635,71.67,226,0,1,74,151,0,0
2666,2636,87.92,231,1,0,73,157,0,0
2669,2637,70.41,179,6,0,14,159,0,0
2671,2638,89.04,447,2,2,103,340,0,0
2673,2639,82.65,368,1,3,50,312,2,0
2674,2640,87.19,430,0,2,43,383,2,0
2675,2641,87.65,1135,223,627,60,225,0,0
2677,2642,80.4,183,1,0,22,159,1,0
2679,2643,35.85,137,2,1,37,97,0,1
2680,2644,79.87,1081,371,366,137,207,0,0
2681,2645,78.39,463,2,1,117,343,0,0
2683,2646,64.99,646,463,181,0,2,0,0
2685,2647,2.68,40,34,6,0,0,0,1
2687,2648,88.15,771,540,171,0,60,0,0
2689,2649,94.27,1267,1005,262,0,0,0,0
2690,2650,77.81,2451,993,241,139,1070,8,0
2691,2651,82.41,1429,550,158,191,529,1,0
2692,2652,56.72,656,49,247,59,301,0,1
2693,2653,58.38,578,52,116,119,291,0,1
2696,2654,95.25,1166,425,289,93,359,0,0
2698,2655,96.09,2826,1481,401,219,725,0,0
2699,2656,3.78,34,0,1,3,30,0,1
2700,2657,79.76,848,224,154,51,419,0,0
2701,2658,71.1,1209,336,546,54,273,0,0
2702,2659,73.56,943,318,142,70,412,1,0
2703,2660,83.38,1739,1002,199,128,390,20,0
2704,2661,97.91,1064,0,1,184,879,0,0
2705,2662,71.8,395,5,10,140,240,0,0
2706,2663,77.62,909,175,188,74,261,211,0
2707,2664,94.72,1436,570,413,79,374,0,0
2708,2665,94.79,626,238,255,23,110,0,0
2710,2666,79.07,1029,438,287,103,201,0,0
2711,2667,96.21,768,128,81,46,359,154,0
2712,2668,97.15,1451,589,147,85,630,0,0
2713,2669,96.09,1894,468,829,77,520,0,0
2715,2670,79.73,611,320,156,33,102,0,0
2716,2671,84.48,802,329,177,42,254,0,0
2717,2672,69.39,495,230,119,33,113,0,0
2721,2673,95.34,1007,422,207,56,302,20,0
2722,2674,94.08,616,327,99,26,152,12,0
2723,2675,77.87,1049,91,395,149,413,1,0
2724,2676,71.25,867,326,326,31,184,0,0
2725,2677,81.27,922,424,392,6,98,2,0
2726,2678,36.64,1059,353,145,180,381,0,1
2727,2679,68.11,1487,567,176,232,507,5,0
2728,2680,93.45,1962,1063,317,71,510,1,0
2729,2681,90.91,309,74,75,57,103,0,0
2731,2682,61.48,1555,876,190,119,354,16,0
2732,2683,65.3,1712,755,259,254,422,22,0
2733,2684,64.32,1289,733,219,31,281,25,0
2734,2685,60.34,1238,800,200,38,198,2,0
2735,2686,82.28,2317,1236,385,109,557,30,0
2736,2687,92.15,2178,1157,412,132,438,39,0
2737,2688,56.67,1403,832,250,82,223,16,1
2738,2689,62.44,1422,904,226,90,180,22,0
2739,2690,79.42,1343,833,171,25,290,24,0
2741,2691,51.63,1739,1060,278,68,305,28,1
2742,2692,60.73,1152,755,133,35,207,22,0
2743,2693,60.23,1261,758,185,64,246,8,0
2744,2694,61.94,1330,739,238,71,281,1,0
2745,2695,75.79,1982,1147,262,89,449,35,0
2746,2696,76.07,2330,1219,340,159,575,37,0
2747,2697,84.84,1968,914,254,89,680,31,0
2748,2698,85.01,1936,1066,291,100,448,31,0
2749,2699,60.07,1783,984,265,163,343,28,0
2750,2700,60.57,2003,1005,251,362,361,24,0
2751,2701,54.87,1852,1057,235,114,421,25,1
2752,2702,63.16,1879,1057,239,170,389,24,0
2753,2703,64.17,906,504,217,54,118,13,0
2754,2704,61.39,1062,567,239,70,174,12,0
2757,2705,85.94,818,141,63,71,416,127,0
2758,2706,82.19,943,458,135,62,288,0,0
2759,2707,86.41,710,66,351,44,249,0,0
2760,2708,88.16,2137,466,1037,85,549,0,0
2761,2709,91.22,1506,368,684,81,373,0,0
2762,2710,85.17,765,328,85,90,262,0,0
2763,2711,72.92,1117,606,134,125,252,0,0
2764,2712,95.72,963,432,158,63,310,0,0
2765,2713,94.4,1162,446,209,65,442,0,0
2766,2714,90.94,1639,652,274,198,515,0,0
2767,2715,93.07,1466,701,293,117,350,5,0
2768,2716,95,1022,482,164,111,265,0,0
2769,2717,95.66,857,438,171,73,175,0,0
2770,2718,88.44,867,118,232,82,435,0,0
2773,2719,77.22,1073,378,226,104,365,0,0
2777,2720,96.56,1368,392,408,179,389,0,0
2778,2721,93.94,2451,566,1157,186,542,0,0
2779,2722,92.61,968,398,268,107,195,0,0
2780,2723,95.72,767,199,422,50,96,0,0
2781,2724,93.64,2439,839,318,195,1083,4,0
2782,2725,89.25,738,75,265,87,311,0,0
2786,2726,83.52,597,70,245,67,215,0,0
2787,2727,98.64,1430,629,191,124,481,5,0
2788,2728,95.55,962,168,276,171,347,0,0
2790,2729,92.55,710,296,112,40,262,0,0
2794,2730,89.27,1623,11,1,179,1432,0,0
2796,2731,86.34,438,100,67,39,158,74,0
2797,2732,96.3,590,301,289,0,0,0,0
2798,2733,96.72,670,312,358,0,0,0,0
2799,2734,95.44,2746,487,1137,262,859,1,0
2800,2735,97.61,1403,397,46,227,733,0,0
2801,2736,8.36,264,179,9,7,69,0,1
2802,2737,5.8,104,17,49,19,19,0,1
2803,2738,94.77,870,295,301,119,155,0,0
2804,2739,90.86,96,0,0,28,68,0,0
2805,2740,90.59,1302,394,342,85,480,1,0
2806,2741,91.15,234,2,14,72,146,0,0
2807,2742,95.5,1010,380,284,76,270,0,0
2808,2743,92.87,613,125,54,64,261,109,0
2809,2744,89.26,140,0,0,28,112,0,0
2810,2745,86.64,1248,360,231,65,591,1,0
2811,2746,86.13,181,0,4,52,125,0,0
